model,threshold,precision_positive,recall_positive,f1_positive,accuracy,balanced_accuracy,predicted_positive_rate
LogisticRegression_baseline,0.78,0.6616766467065869,0.42968243681140633,0.5210216110019646,0.847625,0.688590637640642,0.12525
LogisticRegression_baseline,0.79,0.6697916666666667,0.41672067401166557,0.5137834598481822,0.847875,0.6838133337535485,0.12
LogisticRegression_baseline,0.8,0.680968096809681,0.40116655865197665,0.5048939641109299,0.84825,0.6781270302939301,0.113625
LogisticRegression_baseline,0.81,0.6857476635514018,0.38042773817239145,0.4893705710712797,0.846875,0.6693837622254245,0.107
LogisticRegression_baseline,0.82,0.6890547263681592,0.3590408295528192,0.47209203238176395,0.845125,0.6601615794039456,0.1005
LogisticRegression_baseline,0.83,0.6984334203655352,0.34672715489306544,0.46340407102641834,0.845125,0.655476013562376,0.09575
LogisticRegression_baseline,0.84,0.7100840336134454,0.3285806869734284,0.44926894107221976,0.844625,0.648261227798314,0.08925
LogisticRegression_baseline,0.85,0.7234678624813154,0.3136746597537265,0.4376130198915009,0.8445,0.6425117917012398,0.083625
LogisticRegression_baseline,0.86,0.7427184466019418,0.29747245625405055,0.42480333179083757,0.844625,0.6364240088301382,0.07725
LogisticRegression_baseline,0.87,0.7525951557093425,0.28191834089436163,0.4101838755304102,0.843625,0.6298859166141314,0.07225
LogisticRegression_baseline,0.88,0.7670454545454546,0.26247569669475046,0.3911154031868663,0.842375,0.621713301344123,0.066
LogisticRegression_baseline,0.89,0.7817796610169492,0.2391445236552171,0.36625310173697273,0.840375,0.6115964216541534,0.059
LogisticRegression_baseline,0.9,0.806146572104019,0.22099805573558004,0.34689725330620547,0.8395,0.6041493298656219,0.052875
XGBoostF1Balanced_cuda,0.1,0.2185042185042185,0.9902786779001944,0.3580131208997188,0.315,0.5719551977080344,0.874125
XGBoostF1Balanced_cuda,0.11,0.22448077772867875,0.9876863253402463,0.36581853096495437,0.3395,0.5861460897260314,0.848625
XGBoostF1Balanced_cuda,0.12,0.22921076504384638,0.9825016202203499,0.3717052838053206,0.359375,0.5964854391948893,0.82675
XGBoostF1Balanced_cuda,0.13,0.23366367296376586,0.9779650032404407,0.3772028496437945,0.377125,0.6057549965869231,0.80725
XGBoostF1Balanced_cuda,0.14,0.23837486113315345,0.9734283862605314,0.38296787353391126,0.395,0.6151019893204469,0.787625
XGBoostF1Balanced_cuda,0.15,0.2433181225554107,0.9675955930006481,0.3888527151972913,0.413375,0.6242655059629227,0.767
XGBoostF1Balanced_cuda,0.16,0.24853752298178172,0.9637070641607258,0.3951634334307733,0.431,0.6337042367419705,0.747875
XGBoostF1Balanced_cuda,0.17,0.25377229080932784,0.9591704471808166,0.40135593220338983,0.448125,0.6425866174265551,0.729
XGBoostF1Balanced_cuda,0.18,0.25818309119551897,0.9559300064808814,0.4065600882028666,0.46175,0.6497940260064311,0.714125
XGBoostF1Balanced_cuda,0.19,0.2632993014508329,0.9526895657809462,0.412573673870334,0.47675,0.6578532233426955,0.697875
XGBoostF1Balanced_cuda,0.2,0.26885667094879795,0.949449125081011,0.4190503432494279,0.49225,0.6662221620449194,0.681125
XGBoostF1Balanced_cuda,0.21,0.2740060015003751,0.9468567725210628,0.4250181818181818,0.505875,0.6736761793532989,0.6665
XGBoostF1Balanced_cuda,0.22,0.27873894655901577,0.9397278029812054,0.429948109710897,0.519375,0.6793265002206631,0.65025
XGBoostF1Balanced_cuda,0.23,0.28333006086785784,0.9351911860012961,0.4349005424954792,0.53125,0.6849565965626738,0.636625
XGBoostF1Balanced_cuda,0.24,0.290088638195004,0.933246921581335,0.4426002766251729,0.546625,0.6937413173804151,0.6205
XGBoostF1Balanced_cuda,0.25,0.29598352214212154,0.931302657161374,0.4492028758987183,0.5595,0.7009773313683593,0.606875
XGBoostF1Balanced_cuda,0.26,0.3023502011433411,0.9254698639014906,0.45579316948611553,0.57375,0.7075854817416698,0.590375
XGBoostF1Balanced_cuda,0.27,0.30644111906310995,0.9157485418016851,0.45921351966200846,0.584,0.7102360488162831,0.576375
XGBoostF1Balanced_cuda,0.28,0.31155890168290523,0.9118600129617628,0.46443307476481266,0.594375,0.7151835297889192,0.5645
XGBoostF1Balanced_cuda,0.29,0.3166704365528161,0.9073233959818535,0.4694835680751174,0.6045,0.7197295313500719,0.552625
XGBoostF1Balanced_cuda,0.3,0.3220064724919094,0.9027867790019443,0.4746975634690748,0.614625,0.7242755329112246,0.54075
XGBoostF1Balanced_cuda,0.31,0.328513865844987,0.898250162022035,0.4810829573064908,0.62625,0.7297507585702556,0.527375
XGBoostF1Balanced_cuda,0.32,0.3350389863547758,0.8911211924821776,0.48698423941916064,0.637875,0.7342395493152718,0.513
XGBoostF1Balanced_cuda,0.33,0.339885543667579,0.8852883992222942,0.4911902193455592,0.64625,0.7372082386385592,0.502375
XGBoostF1Balanced_cuda,0.34,0.3464085583290881,0.881399870382372,0.497348692631194,0.656375,0.7420008489282156,0.49075
XGBoostF1Balanced_cuda,0.35,0.3521897810218978,0.8755670771224887,0.5023238520171035,0.665375,0.7453567149589523,0.4795
XGBoostF1Balanced_cuda,0.36,0.35532591414944353,0.8690861957226182,0.5044197855933797,0.670625,0.7461429120164895,0.47175
XGBoostF1Balanced_cuda,0.37,0.3619798748980147,0.8626053143227479,0.5099616858237548,0.68025,0.7496393460261719,0.459625
XGBoostF1Balanced_cuda,0.38,0.3673979450152735,0.8574206092028516,0.5143856920684292,0.68775,0.7523125966875339,0.450125
XGBoostF1Balanced_cuda,0.39,0.3695899772209567,0.8412184057031756,0.5135509396636994,0.692625,0.7491673567930467,0.439
XGBoostF1Balanced_cuda,0.4,0.3767904121601871,0.8353856124432922,0.5193392425463336,0.70175,0.7526006581652731,0.427625
XGBoostF1Balanced_cuda,0.41,0.3829275623685002,0.8256642903434868,0.5232032854209445,0.70975,0.7538573890930691,0.415875
XGBoostF1Balanced_cuda,0.42,0.3891472868217054,0.813350615683733,0.5264261744966443,0.71775,0.7541276851068502,0.403125
XGBoostF1Balanced_cuda,0.43,0.395022335673261,0.8023331173039533,0.5293991875133632,0.724875,0.7543491511872098,0.39175
XGBoostF1Balanced_cuda,0.44,0.398694942903752,0.7919637070641607,0.5303819444444444,0.7295,0.7532685191662758,0.383125
XGBoostF1Balanced_cuda,0.45,0.406608226567768,0.7815942968243681,0.5349301397205589,0.737875,0.7545109473900375,0.37075
XGBoostF1Balanced_cuda,0.46,0.41296809986130373,0.7718729747245625,0.5380618929297493,0.744375,0.7548384542199551,0.3605
XGBoostF1Balanced_cuda,0.47,0.41848019978594364,0.7602073882047958,0.5398067188219052,0.75,0.7538840874739328,0.350375
XGBoostF1Balanced_cuda,0.48,0.42637362637362636,0.7543745949449125,0.544816288322022,0.756875,0.7559235526993417,0.34125
XGBoostF1Balanced_cuda,0.49,0.43302063789868667,0.7478937135450421,0.5484790874524715,0.7625,0.7569420557813487,0.333125
XGBoostF1Balanced_cuda,0.5,0.4424265842349305,0.7420609202851588,0.5543451948680707,0.769875,0.7592912623727173,0.3235
XGBoostF1Balanced_cuda,0.51,0.44733727810650886,0.7349319507453014,0.5561549779303581,0.77375,0.7589790619453625,0.316875
XGBoostF1Balanced_cuda,0.52,0.4562474562474563,0.7265068049254698,0.5605,0.78025,0.7597997862322874,0.307125
XGBoostF1Balanced_cuda,0.53,0.4603836530442035,0.7154893065456902,0.5602638924130932,0.783375,0.7575433213849715,0.29975
XGBoostF1Balanced_cuda,0.54,0.4689119170984456,0.7038237200259235,0.562840114019176,0.789125,0.7566663899804389,0.2895
XGBoostF1Balanced_cuda,0.55,0.47733333333333333,0.696046662346079,0.5663063538096493,0.794375,0.7569593695809689,0.28125
XGBoostF1Balanced_cuda,0.56,0.48733302625518193,0.6856772521062865,0.5697361335487345,0.80025,0.7566530909749336,0.271375
XGBoostF1Balanced_cuda,0.57,0.4914933837429111,0.6740116655865198,0.5684613282317573,0.802625,0.7536854053501749,0.2645
XGBoostF1Balanced_cuda,0.58,0.49902248289345064,0.6616979909267661,0.5689607132906102,0.806625,0.7514777704362807,0.25575
XGBoostF1Balanced_cuda,0.59,0.5047571357035553,0.6532728451069345,0.5694915254237288,0.8095,0.7500528698199997,0.249625
XGBoostF1Balanced_cuda,0.6,0.5136387030365415,0.6467919637070642,0.5725760183591508,0.81375,0.7502195841456182,0.242875
XGBoostF1Balanced_cuda,0.61,0.5240613432046536,0.6422553467271549,0.5771694816540478,0.8185,0.7514358660227071,0.236375
XGBoostF1Balanced_cuda,0.62,0.5319846910880263,0.6305897602073882,0.5771055753262159,0.82175,0.7490102277883774,0.228625
XGBoostF1Balanced_cuda,0.63,0.5405405405405406,0.6221646143875567,0.5784874962338054,0.825125,0.7478950685380559,0.222
XGBoostF1Balanced_cuda,0.64,0.5489855072463768,0.6137394685677252,0.5795593635250919,0.82825,0.7466250386047546,0.215625
XGBoostF1Balanced_cuda,0.65,0.5609167671893848,0.6027219701879456,0.5810684161199625,0.832375,0.7449880564893576,0.20725
XGBoostF1Balanced_cuda,0.66,0.569375,0.5904082955281919,0.5797009226853325,0.834875,0.7418511974775852,0.2
XGBoostF1Balanced_cuda,0.67,0.5839320705421294,0.5793907971484121,0.5816525699414443,0.83925,0.7403690860451678,0.191375
XGBoostF1Balanced_cuda,0.68,0.589572192513369,0.5716137394685677,0.5804540967423495,0.840625,0.7382615700595123,0.187
XGBoostF1Balanced_cuda,0.69,0.6015246015246015,0.5625405055087492,0.5813797722705961,0.84375,0.7367449313977075,0.180375
XGBoostF1Balanced_cuda,0.7,0.6073487031700289,0.5463383020090732,0.5752302968270215,0.844375,0.7309668898925651,0.1735
XGBoostF1Balanced_cuda,0.71,0.6145209580838323,0.5320803629293583,0.5703369225425495,0.845375,0.7261609805974034,0.167
XGBoostF1Balanced_cuda,0.72,0.6205287713841369,0.5171743357096565,0.5641569459172853,0.845875,0.7207987212077785,0.16075
XGBoostF1Balanced_cuda,0.73,0.6276083467094703,0.5068049254698639,0.560774471136608,0.846875,0.7174724642836388,0.15575
XGBoostF1Balanced_cuda,0.74,0.6346153846153846,0.49189889825016203,0.5542168674698795,0.847375,0.712110204894014,0.1495
XGBoostF1Balanced_cuda,0.75,0.6471615720524018,0.48023331173039535,0.5513392857142857,0.84925,0.7088327779032959,0.143125
XGBoostF1Balanced_cuda,0.76,0.6535288725939505,0.46208684381075826,0.5413819286256644,0.849,0.7017728628222135,0.136375
XGBoostF1Balanced_cuda,0.77,0.6637931034482759,0.4491250810110175,0.5357557015848473,0.849875,0.6973827356425693,0.1305
XGBoostF1Balanced_cuda,0.78,0.6737588652482269,0.4309786130913804,0.525691699604743,0.85,0.6905551265859566,0.123375
XGBoostF1Balanced_cuda,0.79,0.6793650793650794,0.41607258587167856,0.5160771704180064,0.8495,0.684573384464413,0.118125
XGBoostF1Balanced_cuda,0.8,0.6911928651059086,0.4018146467919637,0.5081967213114754,0.85,0.6794577338032918,0.112125
XGBoostF1Balanced_cuda,0.81,0.7002341920374707,0.38755670771224887,0.49895702962035876,0.849875,0.6739549064347213,0.10675
XGBoostF1Balanced_cuda,0.82,0.7123287671232876,0.37070641607258586,0.4876385336743393,0.84975,0.6674656441521362,0.100375
XGBoostF1Balanced_cuda,0.83,0.7328859060402685,0.35385612443292286,0.4772727272727273,0.8505,0.6615184292599801,0.093125
XGBoostF1Balanced_cuda,0.84,0.7436619718309859,0.3421905379131562,0.46870838881491345,0.850375,0.6570020368054243,0.08875
XGBoostF1Balanced_cuda,0.85,0.7545454545454545,0.32274789371354506,0.45211075805719475,0.849125,0.6488294215354158,0.0825
XGBoostF1Balanced_cuda,0.86,0.7668810289389068,0.30913804277381723,0.44064665127020786,0.848625,0.6433408968708795,0.07775
XGBoostF1Balanced_cuda,0.87,0.781305114638448,0.28710304601425796,0.4199052132701422,0.847,0.6339495406623868,0.070875
XGBoostF1Balanced_cuda,0.88,0.797270955165692,0.2650680492546986,0.3978599221789883,0.84525,0.6244807491124043,0.064125
XGBoostF1Balanced_cuda,0.89,0.8130252100840336,0.2508101101749838,0.3833580980683507,0.844375,0.6185133096948947,0.0595
XGBoostF1Balanced_cuda,0.9,0.8236658932714617,0.23007128969539858,0.3596757852077001,0.842,0.6091505588944702,0.053875
XGBoost_cuda,0.1,0.2177499644431802,0.9922229423201555,0.35712619547469093,0.311,0.5702170929658699,0.878875
XGBoost_cuda,0.11,0.22274188833674363,0.9876863253402463,0.3635062611806798,0.332875,0.5820420166270691,0.85525
XGBoost_cuda,0.12,0.23006971809639284,0.9837977965003241,0.3729271588256971,0.361875,0.5985273634816937,0.82475
XGBoost_cuda,0.13,0.23311748381128586,0.9799092676604018,0.37663469921534437,0.374375,0.6047912452596573,0.81075
XGBoost_cuda,0.14,0.2362551052466227,0.9747245625405055,0.3803262106460994,0.387375,0.610871650946573,0.79575
XGBoost_cuda,0.15,0.24090177133655394,0.9695398574206092,0.38591512962724106,0.404875,0.6197397289271236,0.77625
XGBoost_cuda,0.16,0.24730469397910101,0.966299416720674,0.3938193343898574,0.42625,0.6317481286793706,0.753625
XGBoost_cuda,0.17,0.2524189441520964,0.9637070641607258,0.40005380683346786,0.4425,0.6408282881590373,0.736375
XGBoost_cuda,0.18,0.2565972222222222,0.9578742709008425,0.40476516500068466,0.456625,0.647359003190858,0.72
XGBoost_cuda,0.19,0.26067694488747123,0.9533376539209333,0.40940718062900083,0.4695,0.6536085822647876,0.705375
XGBoost_cuda,0.2,0.2651103872602244,0.949449125081011,0.4144857829961805,0.482625,0.6602596407502004,0.69075
XGBoost_cuda,0.21,0.2694787253637871,0.948152948801037,0.41967871485943775,0.49425,0.6669679100517497,0.678625
XGBoost_cuda,0.22,0.27378933484077633,0.9416720674011666,0.42423357664233574,0.507,0.6724002275986785,0.663375
XGBoost_cuda,0.23,0.2795678178661007,0.9390797148412184,0.43086529884032115,0.5215,0.680396292297487,0.647875
XGBoost_cuda,0.24,0.28498125123347146,0.9358392741412832,0.43691376701966717,0.53475,0.6873713948528934,0.633375
XGBoost_cuda,0.25,0.2905637502525763,0.931950745301361,0.4430067775723968,0.548,0.6940998886797962,0.618625
XGBoost_cuda,0.26,0.2970954356846473,0.9280622164614387,0.4501021530724501,0.562625,0.7016801712630873,0.6025
XGBoost_cuda,0.27,0.30157379838366655,0.9189889825016202,0.45412329863891115,0.573875,0.705196829798123,0.58775
XGBoost_cuda,0.28,0.3076420640104507,0.9157485418016851,0.4605606258148631,0.58625,0.7116298849631005,0.574125
XGBoost_cuda,0.29,0.31266666666666665,0.9118600129617628,0.46566275028959125,0.596375,0.7164224952527569,0.5625
XGBoost_cuda,0.3,0.3163496376811594,0.9053791315618924,0.46887061587514683,0.604375,0.718912269823071,0.552
XGBoost_cuda,0.31,0.3214780600461894,0.9021386908619572,0.47403371360463137,0.613875,0.7235643121337818,0.54125
XGBoost_cuda,0.32,0.3274147727272727,0.8963058976020739,0.4796254551760014,0.624875,0.7281591436283561,0.528
XGBoost_cuda,0.33,0.33455344070278187,0.8885288399222294,0.4860840276546712,0.637625,0.7330982437182775,0.51225
XGBoost_cuda,0.34,0.3413654618473896,0.881399870382372,0.49212954586575,0.649125,0.7375095991218039,0.498
XGBoost_cuda,0.35,0.3461243284727552,0.8768632534024627,0.49633162142333087,0.65675,0.7405068938531595,0.488625
XGBoost_cuda,0.36,0.3505342715663279,0.8716785482825664,0.5,0.66375,0.7428704031485621,0.479625
XGBoost_cuda,0.37,0.3553960659223817,0.8664938431626701,0.504052780395853,0.671125,0.7454662184684343,0.47025
XGBoost_cuda,0.38,0.3612779901693064,0.8574206092028516,0.5083573487031701,0.680125,0.7475890408566527,0.45775
XGBoost_cuda,0.39,0.36653609401231113,0.8489954633830201,0.5120187609927692,0.687875,0.7491841185584762,0.44675
XGBoost_cuda,0.4,0.37295434969853575,0.8418664938431627,0.5169120573020295,0.6965,0.751814461107736,0.435375
XGBoost_cuda,0.41,0.3819155264723379,0.8321451717433571,0.5235474006116208,0.707875,0.7551619462557578,0.42025
XGBoost_cuda,0.42,0.3870671161507815,0.8185353208036293,0.5255930087390761,0.715,0.7543969774221027,0.407875
XGBoost_cuda,0.43,0.3925972793419804,0.8042773817239145,0.5276360544217688,0.72225,0.7534628352014339,0.395125
XGBoost_cuda,0.44,0.39779005524861877,0.7932598833441348,0.5298701298701298,0.7285,0.7531422538913644,0.384625
XGBoost_cuda,0.45,0.404,0.7854828256642904,0.5335681267884658,0.735125,0.7542870222482827,0.375
XGBoost_cuda,0.46,0.40965092402464065,0.7757615035644848,0.5361702127659574,0.741125,0.7543047877122409,0.36525
XGBoost_cuda,0.47,0.4166666666666667,0.7679844458846403,0.5402325051287896,0.747875,0.755526991410649,0.3555
XGBoost_cuda,0.48,0.4249456127628716,0.7595593000648088,0.544989537316903,0.755375,0.7569671984294928,0.34475
XGBoost_cuda,0.49,0.43048825941110697,0.7485418016850292,0.5466161855182206,0.7605,0.7559496990460146,0.335375
XGBoost_cuda,0.5,0.4376192293017932,0.7433570965651328,0.5509125840537944,0.76625,0.7575388549265187,0.327625
XGBoost_cuda,0.51,0.44711917916337807,0.7342838626053143,0.5558008339465293,0.773625,0.7586550178753689,0.31675
XGBoost_cuda,0.52,0.4563621533442088,0.7252106286454958,0.5602002503128911,0.780375,0.7593840041167699,0.3065
XGBoost_cuda,0.53,0.4640907181856363,0.7161373946856773,0.5632008154943935,0.78575,0.7592612016017823,0.297625
XGBoost_cuda,0.54,0.46937014667817084,0.7051198963058976,0.5635845635845635,0.789375,0.757314478120426,0.28975
XGBoost_cuda,0.55,0.47623278542869835,0.694750486066105,0.5651027938850817,0.79375,0.7560789754165123,0.281375
XGBoost_cuda,0.56,0.48469620831429877,0.6876215165262476,0.5685959271168275,0.79875,0.7564636930625663,0.273625
XGBoost_cuda,0.57,0.49133489461358315,0.6798444588464031,0.5704187058183795,0.8025,0.7558274485652179,0.266875
XGBoost_cuda,0.58,0.4990412272291467,0.6746597537265068,0.5737117663268118,0.806625,0.756409945006354,0.26075
XGBoost_cuda,0.59,0.5064102564102564,0.6655865197666883,0.5751890226827219,0.810375,0.7552804830519984,0.2535
XGBoost_cuda,0.6,0.5153217568947907,0.6539209332469216,0.5764067409311625,0.814625,0.7534743275495874,0.24475
XGBoost_cuda,0.61,0.5229793977812995,0.6416072585871678,0.5762514551804424,0.818,0.750879515928244,0.236625
XGBoost_cuda,0.62,0.5338427947598253,0.6338302009073234,0.5795555555555556,0.822625,0.7507853188213247,0.229
XGBoost_cuda,0.63,0.5438496583143508,0.6189241736876215,0.5789633222188542,0.826375,0.7474363783104361,0.2195
XGBoost_cuda,0.64,0.5528023598820059,0.6072585871678549,0.5787523162445954,0.8295,0.7449333047346166,0.211875
XGBoost_cuda,0.65,0.5612745098039216,0.593648736228127,0.577007874015748,0.832125,0.7413806636073266,0.204
XGBoost_cuda,0.66,0.5683544303797469,0.5819831497083603,0.5750880563560679,0.834125,0.7381806719580983,0.1975
XGBoost_cuda,0.67,0.5780535597648596,0.5735580038885288,0.5757970071567989,0.837,0.7367557713418175,0.191375
XGBoost_cuda,0.68,0.5878378378378378,0.5638366817887233,0.5755871650678134,0.839625,0.7346827825855495,0.185
XGBoost_cuda,0.69,0.5973201692524682,0.5489306545690213,0.5721040189125296,0.841625,0.730249747293803,0.17725
XGBoost_cuda,0.7,0.6048565121412803,0.5327284510693454,0.5665058580289456,0.84275,0.7247814471546201,0.169875
XGBoost_cuda,0.71,0.6207692307692307,0.5230071289695398,0.5677101653183257,0.846375,0.7233279411302709,0.1625
XGBoost_cuda,0.72,0.6255961844197139,0.5100453661697991,0.5619421635130311,0.846625,0.7185506372431774,0.15725
XGBoost_cuda,0.73,0.6338842975206611,0.4970836033700583,0.5572103160188885,0.847625,0.714237945405023,0.15125
XGBoost_cuda,0.74,0.6479723899913719,0.4867141931302657,0.5558845299777943,0.85,0.7117634772372716,0.144875
XGBoost_cuda,0.75,0.6560798548094374,0.46856772521062867,0.5466918714555765,0.850125,0.7049358681806589,0.13775
XGBoost_cuda,0.76,0.6622390891840607,0.4523655217109527,0.5375433192144783,0.849875,0.6986157792850876,0.13175
XGBoost_cuda,0.77,0.6703187250996016,0.43616331821127674,0.5284648606203377,0.849875,0.692450561072496,0.1255
XGBoost_cuda,0.78,0.6768743400211193,0.4154244977316915,0.5148594377510041,0.849,0.6840170343699499,0.118375
XGBoost_cuda,0.79,0.6845039018952063,0.39792611795204147,0.5032786885245901,0.8485,0.6770488573343916,0.112125
XGBoost_cuda,0.8,0.6923990498812351,0.3778353856124433,0.4888888888888889,0.847625,0.668861939360349,0.10525
XGBoost_cuda,0.81,0.710997442455243,0.36033700583279327,0.4782795698924731,0.848375,0.6626681157396892,0.09775
XGBoost_cuda,0.82,0.7330623306233063,0.3506156837329877,0.4743533537921964,0.850125,0.6600530795929922,0.09225
XGBoost_cuda,0.83,0.75,0.3305249513933895,0.45883940620782726,0.849625,0.6520984676434193,0.085
XGBoost_cuda,0.84,0.7710280373831776,0.3208036292935839,0.45308924485125857,0.850625,0.6490188194477832,0.08025
XGBoost_cuda,0.85,0.7737104825291181,0.3013609850939728,0.4337686567164179,0.84825,0.640149286104366,0.075125
XGBoost_cuda,0.86,0.7807971014492754,0.27932598833441347,0.41145584725536993,0.845875,0.6302933178469341,0.069
XGBoost_cuda,0.87,0.7983706720977597,0.254050550874919,0.3854473942969518,0.84375,0.6193591766299638,0.061375
XGBoost_cuda,0.88,0.8106904231625836,0.23590408295528192,0.3654618473895582,0.842,0.6113700374510032,0.056125
XGBoost_cuda,0.89,0.8405063291139241,0.2151652624756967,0.34262125902992774,0.84075,0.6027042047239874,0.049375
XGBoost_cuda,0.9,0.8459302325581395,0.18859364873622814,0.30842607313195547,0.836875,0.5901927512691517,0.043
XGBoostAUC_cuda,0.1,0.21348940914158304,0.9928710304601426,0.351416446840234,0.293125,0.5593904478613242,0.897
XGBoostAUC_cuda,0.11,0.2175458552538035,0.9915748541801686,0.3568097014925373,0.3105,0.5696607428714069,0.879125
XGBoostAUC_cuda,0.12,0.2239858906525573,0.9876863253402463,0.3651611357373907,0.337625,0.5849845596036836,0.8505
XGBoostAUC_cuda,0.13,0.23068734793187348,0.983149708360337,0.37369134129818943,0.364375,0.5998294615829871,0.822
XGBoostAUC_cuda,0.14,0.23325635103926096,0.981853532080363,0.37695944264742476,0.374,0.6052987654206987,0.811875
XGBoostAUC_cuda,0.15,0.23654901960784314,0.9773169151004537,0.38090426875473604,0.38725,0.6117806505190978,0.796875
XGBoostAUC_cuda,0.16,0.2414516129032258,0.9701879455605963,0.38667183262301436,0.406375,0.6209155617535055,0.775
XGBoostAUC_cuda,0.17,0.24845136447346391,0.9617627997407647,0.3948908994145822,0.4315,0.633274151922419,0.746625
XGBoostAUC_cuda,0.18,0.25277351083802696,0.9598185353208036,0.40016211834639287,0.445,0.6408973426178124,0.732375
XGBoostAUC_cuda,0.19,0.2566602820825353,0.9552819183408944,0.4046115838594565,0.45775,0.6470694863502521,0.717875
XGBoostAUC_cuda,0.2,0.2623974313235819,0.9533376539209333,0.4115260875646944,0.474125,0.6564736898999122,0.70075
XGBoostAUC_cuda,0.21,0.2672743846855059,0.950097213220998,0.41718838929994306,0.488,0.6638359691627679,0.685625
XGBoostAUC_cuda,0.22,0.2729310666915748,0.9468567725210628,0.42372389791183296,0.50325,0.672050037182012,0.669125
XGBoostAUC_cuda,0.23,0.2776717557251908,0.9429682436811406,0.42901371074745687,0.515875,0.6783913543014655,0.655
XGBoostAUC_cuda,0.24,0.2825959851880725,0.9397278029812054,0.43452202577165117,0.52825,0.6848244094664429,0.641375
XGBoostAUC_cuda,0.25,0.2893523160216563,0.9351911860012961,0.4419601837672282,0.5445,0.6931647427605985,0.623375
XGBoostAUC_cuda,0.26,0.29650320711773226,0.9287103046014258,0.44949811794228356,0.56125,0.7010749912352026,0.604125
XGBoostAUC_cuda,0.27,0.3023748939779474,0.9241736876215165,0.4556638440645471,0.574125,0.7073245703091321,0.5895
XGBoostAUC_cuda,0.28,0.30617551462621884,0.9157485418016851,0.4589152322182527,0.5835,0.7099263074503237,0.576875
XGBoostAUC_cuda,0.29,0.30953954615554086,0.9105638366817888,0.46201907267346265,0.591,0.7125995581116857,0.567375
XGBoostAUC_cuda,0.3,0.3144144144144144,0.9047310434219054,0.4666555239846231,0.601125,0.7166523422158311,0.555
XGBoostAUC_cuda,0.31,0.32148626817447495,0.9027867790019443,0.47413206262763785,0.61375,0.7237334855207955,0.541625
XGBoostAUC_cuda,0.32,0.3289068057861039,0.8988982501620221,0.48159722222222223,0.62675,0.7303071086647186,0.527125
XGBoostAUC_cuda,0.33,0.33750306597988716,0.8917692806221647,0.4896797153024911,0.6415,0.7367317829469813,0.509625
XGBoostAUC_cuda,0.34,0.34437420986093553,0.8826960466623461,0.49545289196071296,0.65325,0.7405581828479766,0.494375
XGBoostAUC_cuda,0.35,0.349034749034749,0.8788075178224238,0.49963154016212236,0.6605,0.7435697802833662,0.485625
XGBoostAUC_cuda,0.36,0.35274062418043534,0.8716785482825664,0.5022404779686334,0.66675,0.7447288513443187,0.476625
XGBoostAUC_cuda,0.37,0.35647778664538443,0.8684381075826313,0.5054696341003395,0.67225,0.746902962727354,0.469875
XGBoostAUC_cuda,0.38,0.36151128023919543,0.8619572261827608,0.5093833780160858,0.67975,0.7490829959317087,0.459875
XGBoostAUC_cuda,0.39,0.367437970448843,0.8541801685029164,0.5138401559454191,0.68825,0.751389294410975,0.448375
XGBoostAUC_cuda,0.4,0.3751799596890297,0.8444588464031109,0.5195374800637959,0.69875,0.754194732168568,0.434125
XGBoostAUC_cuda,0.41,0.3834631515877771,0.829552819183409,0.5244826879737758,0.709875,0.7554144768055808,0.41725
XGBoostAUC_cuda,0.42,0.3901386748844376,0.8204795852235904,0.5288220551378446,0.718,0.7569952518033702,0.405625
XGBoostAUC_cuda,0.43,0.3950617283950617,0.8088139987038238,0.5308379413015738,0.72425,0.7564280617647972,0.394875
XGBoostAUC_cuda,0.44,0.40025990903183883,0.7984445884640311,0.5332179181995239,0.730375,0.7562766538417414,0.38475
XGBoostAUC_cuda,0.45,0.4040639573617588,0.7861309138042774,0.5337733773377338,0.735125,0.7545336309767863,0.37525
XGBoostAUC_cuda,0.46,0.4120274914089347,0.7770576798444588,0.5385133617785762,0.743125,0.7560369706330858,0.36375
XGBoostAUC_cuda,0.47,0.42034139402560455,0.7660401814646792,0.5428243398392653,0.751125,0.7568004841038745,0.3515
XGBoostAUC_cuda,0.48,0.42549306062819575,0.7550226830848995,0.5442653585610838,0.756125,0.7557055493789063,0.34225
XGBoostAUC_cuda,0.49,0.4332333083270818,0.7485418016850292,0.5488239486813971,0.762625,0.7572660998513422,0.33325
XGBoostAUC_cuda,0.5,0.4434581242763412,0.744653272845107,0.555878084179971,0.7705,0.7606648739941811,0.323875
XGBoostAUC_cuda,0.51,0.45035742652899124,0.7349319507453014,0.55848313223344,0.775875,0.76029546275069,0.31475
XGBoostAUC_cuda,0.52,0.4568755085435313,0.727802981205444,0.5613596600849787,0.780625,0.7605253097137643,0.30725
XGBoostAUC_cuda,0.53,0.4649601342845153,0.7180816591056384,0.5644421803362201,0.78625,0.7603107691532528,0.297875
XGBoostAUC_cuda,0.54,0.47236614853195164,0.7090084251458199,0.5669862658719875,0.791125,0.759878225272306,0.2895
XGBoostAUC_cuda,0.55,0.48091603053435117,0.6941023979261179,0.5681697612732095,0.7965,0.7575359442007854,0.278375
XGBoostAUC_cuda,0.56,0.49044289044289047,0.6817887232663642,0.5704989154013015,0.802,0.7562575333847695,0.268125
XGBoostAUC_cuda,0.57,0.494949494949495,0.6668826960466624,0.5681943677526229,0.8045,0.7521342394589825,0.259875
XGBoostAUC_cuda,0.58,0.5019646365422397,0.662346079066753,0.5711092483934059,0.808125,0.7526536032626625,0.2545
